0,9.15339,5.94324
0,9.75149,6.61561
0,7.88493,0.741007
0,5.83744,0.309722
0,0.197524,7.79372
0,3.42526,4.1482
0,6.5148,5.7063
0,2.86952,7.29566
0,4.52956,2.23708
0,7.1745,8.85457
0,6.71428,6.05524
0,7.68242,8.26867
0,0.0238443,4.93874
0,6.92356,6.25061
0,4.61797,7.77466
0,9.76268,1.7796
0,8.35422,5.76174
0,7.91795,4.9201
0,7.39295,1.25137
0,7.65725,4.42397
0,8.87774,3.39419
0,9.24272,7.98028
0,4.99603,1.35156
0,5.46674,8.81657
0,3.46433,9.54439
0,1.80123,3.49867
0,5.13926,8.52648
0,7.64392,2.03856
0,2.19918,3.95438
0,7.34808,5.85342
0,7.67294,9.89629
0,9.23147,8.75353
0,8.8978,3.53935
0,0.734021,8.18776
0,6.74759,6.7885
0,5.37438,3.00074
0,8.31393,5.45504
0,2.08469,1.56636
0,2.95086,2.52274
0,3.63171,5.72462
0,7.72041,2.24489
0,9.81805,3.10718
0,2.24379,7.02385
0,4.52182,4.66563
0,3.68473,0.0390902
0,2.21207,8.63434
0,5.49671,3.45281
0,6.78656,1.90315
0,3.95945,7.24099
0,6.56941,7.62619
0,9.97286,8.81195
0,0.434438,6.51578
0,7.6642,1.48454
0,9.89382,3.61034
0,9.59358,0.356379
0,4.95433,3.31864
0,7.06547,4.74119
0,6.92455,5.35889
0,4.57167,7.74679
0,6.57516,9.15527
0,4.60902,4.13939
0,9.82021,0.526424
0,6.35035,2.62696
0,3.23679,5.31045
0,3.80504,8.83664
0,3.17244,1.00754
0,3.57435,2.84281
0,3.03656,0.69018
0,3.1196,4.69034
0,5.30797,7.11075
0,5.3793,2.80678
0,8.03286,9.9151
0,6.87547,9.08256
0,6.36171,0.568558
0,0.254988,0.166835
0,7.53865,0.415687
0,9.01685,2.63361
0,9.41217,3.3977
0,9.47846,3.65537
0,4.55665,3.33059
0,1.37551,9.06656
0,6.67564,3.17509
0,6.73333,2.44307
0,1.42732,0.186648
0,8.53095,1.15524
0,1.53599,7.02002
0,5.87687,2.65076
0,0.114753,5.92447
0,6.58384,2.40169
0,5.41926,5.8261
0,4.65053,4.77585
0,7.29802,3.73331
0,3.73704,0.49821
0,1.64706,5.67958
0,0.487583,7.33737
0,4.20685,9.91723
0,5.13557,1.25525
0,7.44906,3.79641
0,0.543783,0.841092
0,1.59986,5.15114
10,0.105081,5.55442
10,1.06937,9.46605
10,9.96582,8.38439
10,0.516428,3.04952
10,3.03819,6.83727
10,6.069,2.09243
10,2.34302,1.60907
10,4.92174,8.72594
10,2.05763,1.98763
10,5.87105,4.34027
10,6.56588,2.38187
10,4.14575,1.68706
10,0.357631,9.14504
10,1.9339,9.29909
10,3.0464,0.805746
10,2.21428,5.7593
10,5.1232,3.52395
10,4.5441,3.87286
10,7.99809,8.82328
10,9.27462,1.82246
10,1.36699,7.30029
10,1.31038,1.49104
10,6.1423,6.1713
10,6.57183,4.93279
10,0.294364,9.46423
10,1.76922,4.79344
10,6.49539,7.50141
10,3.0134,1.7568
10,4.95656,0.164341
10,3.96303,4.75537
10,2.45033,8.17745
10,9.87337,9.81377
10,8.71784,5.72385
10,8.45882,2.85084
10,6.19057,9.55102
10,3.73412,8.39799
10,9.97599,7.43055
10,7.59511,5.63471
10,6.93738,2.352
10,5.28389,3.86875
10,9.00171,3.86319
10,7.55504,4.17304
10,7.04612,8.87405
10,7.30571,2.48308
10,6.0042,2.86963
10,7.48597,1.09177
10,4.28936,1.40604
10,7.298,2.43029
10,2.2159,7.49384
10,3.42169,2.00651
10,5.71735,5.02717
10,2.48306,9.89918
10,2.5602,9.19156
10,9.97455,7.32271
10,9.87108,5.0798
10,4.20279,1.52527
10,2.68275,6.02992
10,2.84485,3.30054
10,7.24441,6.77482
10,0.800907,7.09476
10,0.420604,5.46559
10,6.97958,1.93858
10,9.66391,0.934781
10,3.31291,3.72356
10,1.81537,4.84459
10,7.00267,6.30735
10,3.78048,1.11232
10,2.67827,6.77187
10,0.951303,1.85918
10,3.31275,8.18479
10,4.41407,2.39832
10,3.40354,7.03335
10,2.58496,0.150422
10,2.26938,1.34576
10,8.984,7.95164
10,7.42421,8.77058
10,1.70171,1.92029
10,5.01615,6.7535
10,8.35322,1.12068
10,9.63374,1.93624
10,5.8666,0.836232
10,2.77661,2.37262
10,4.09692,0.750114
10,2.45883,3.64277
10,9.59327,1.1344
10,7.07885,8.09939
10,1.86573,0.419945
10,3.79725,9.65814
10,7.53999,9.82413
10,5.93681,9.68124
10,3.5308,6.63576
10,9.89917,0.306584
10,5.54485,1.25739
10,4.82281,8.1374
10,4.55178,5.75766
10,9.57944,9.68601
10,6.4932,6.64406
10,9.59297,3.55975
10,1.46584,9.46125
10,1.11199,1.30487
4.62744,0,6.47998
3.35329,0,0.652449
6.75213,0,2.95113
1.32862,0,0.76974
6.13616,0,5.51326
9.47281,0,8.44201
3.63908,0,8.64769
7.71632,0,4.66087
2.14565,0,6.39145
1.89042,0,3.13704
1.05266,0,4.30349
3.69547,0,3.23642
5.98794,0,9.64722
8.13484,0,8.62278
0.205258,0,6.07875
0.546341,0,0.525858
0.874106,0,4.40457
8.75746,0,6.54057
3.57929,0,0.783424
6.97676,0,8.36934
6.64353,0,8.83378
1.54529,0,8.92937
6.56705,0,5.18778
6.3017,0,5.94214
4.59475,0,5.85534
5.72048,0,5.06127
5.95471,0,6.59915
3.16095,0,4.12892
3.01271,0,6.92494
8.2011,0,5.33847
7.07297,0,9.08687
1.63571,0,1.61771
2.5258,0,4.45197
0.436781,0,3.89661
7.79508,0,9.52053
8.50859,0,0.671824
8.19495,0,3.4929
4.92726,0,3.86438
9.84321,0,2.5807
0.0286818,0,1.77935
0.263063,0,2.22119
4.01516,0,0.131888
2.93196,0,8.88445
9.52604,0,3.89681
6.45551,0,1.74034
4.61417,0,0.725675
7.62761,0,4.27272
4.20335,0,2.47575
6.11765,0,1.43175
0.032386,0,4.85232
2.92275,0,9.86335
2.99594,0,6.44384
5.01487,0,9.09097
3.99219,0,1.16782
9.20589,0,9.94473
5.86523,0,5.38448
6.00776,0,0.994726
4.01558,0,6.82964
6.17109,0,0.303367
0.627439,0,8.30411
3.92471,0,6.21965
8.67512,0,0.967717
6.9941,0,7.67862
9.12867,0,8.34802
6.6322,0,8.73209
7.73992,0,0.153273
6.98772,0,2.63235
6.61912,0,6.59692
2.38805,0,7.66488
8.30957,0,6.06169
3.24165,0,1.19956
0.716872,0,3.30888
4.25633,0,3.97452
0.110951,0,9.07332
9.66515,0,3.73201
3.86254,0,7.58296
0.141121,0,6.09367
2.66617,0,7.679
7.56039,0,3.74873
7.97281,0,6.45137
8.32549,0,4.26555
1.89105,0,4.9982
9.35754,0,0.074559
0.684966,0,4.18622
1.83201,0,8.93531
7.36314,0,5.59099
5.42027,0,3.09255
4.10065,0,9.22396
6.11386,0,8.30725
5.87709,0,2.89148
4.61793,0,0.365875
3.67015,0,3.33211
2.76362,0,1.10243
8.96702,0,3.02703
4.37268,0,1.1837
5.68554,0,3.16027
3.76655,0,4.35336
5.63735,0,3.92811
2.42952,0,5.98068
3.01629,0,6.47461
3.87883,10,2.91541
1.69182,10,0.303097
4.39456,10,3.95052
0.332627,10,5.87934
9.37233,10,9.63915
0.948534,10,3.88314
9.98066,10,7.13177
1.89524,10,0.8289
9.46728,10,2.17194
9.03629,10,1.74295
1.9446,10,7.5669
0.514356,10,5.91673
1.68895,10,3.37215
4.79491,10,9.82541
6.70331,10,7.67586
6.33484,10,8.1052
3.84844,10,5.60746
1.47732,10,3.62764
6.84491,10,3.19112
3.12245,10,5.78779
5.0557,10,1.87998
5.28012,10,6.96635
2.18553,10,9.21696
5.68729,10,1.26342
4.93105,10,7.51872
1.47156,10,9.31145
8.42417,10,8.59552
3.00665,10,5.52883
9.1227,10,3.09508
2.85624,10,9.75149
6.73255,10,1.55987
1.14305,10,7.90965
3.41304,10,2.2838
9.75645,10,7.60179
7.38956,10,9.85368
1.00565,10,6.08426
1.4829,10,3.34163
7.38996,10,1.79469
1.70812,10,7.73613
2.78555,10,8.65097
2.74824,10,9.78214
0.266408,10,4.64501
7.39815,10,4.68555
2.83598,10,3.88966
7.95641,10,1.71876
4.06302,10,2.93693
2.85246,10,7.00466
6.84089,10,9.30405
3.54743,10,3.49313
4.19164,10,3.22345
6.38235,10,5.11129
5.57751,10,2.69708
7.729,10,9.78786
0.695825,10,3.82967
8.42025,10,1.10812
6.47225,10,8.36672
1.43422,10,0.132802
8.31749,10,8.80375
3.74608,10,4.73642
